198	382	{'rel_type': 'physical_association'}
382	306	{'rel_type': 'direct_interaction'}
382	475	{'rel_type': 'direct_interaction'}
558	322	{'rel_type': 'physical_association'}
558	563	{'rel_type': 'physical_association'}
451	5	{'rel_type': 'physical_association'}
273	357	{'rel_type': 'physical_association'}
273	239	{'rel_type': 'colocalization'}
280	280	{'rel_type': 'direct_interaction'}
6	339	{'rel_type': 'direct_interaction'}
228	532	{'rel_type': 'physical_association'}
177	271	{'rel_type': 'physical_association'}
177	118	{'rel_type': 'physical_association'}
177	263	{'rel_type': 'physical_association'}
177	103	{'rel_type': 'physical_association'}
140	223	{'rel_type': 'physical_association'}
140	289	{'rel_type': 'physical_association'}
441	117	{'rel_type': 'colocalization'}
441	155	{'rel_type': 'colocalization'}
569	55	{'rel_type': 'physical_association'}
87	336	{'rel_type': 'physical_association'}
548	494	{'rel_type': 'physical_association'}
548	22	{'rel_type': 'physical_association'}
548	385	{'rel_type': 'physical_association'}
548	327	{'rel_type': 'colocalization'}
548	332	{'rel_type': 'physical_association'}
548	459	{'rel_type': 'physical_association'}
548	393	{'rel_type': 'physical_association'}
342	349	{'rel_type': 'physical_association'}
236	562	{'rel_type': 'direct_interaction'}
212	389	{'rel_type': 'physical_association'}
212	51	{'rel_type': 'physical_association'}
212	279	{'rel_type': 'physical_association'}
212	613	{'rel_type': 'direct_interaction'}
212	100	{'rel_type': 'direct_interaction'}
212	437	{'rel_type': 'colocalization'}
212	571	{'rel_type': 'direct_interaction'}
36	297	{'rel_type': 'physical_association'}
278	620	{'rel_type': 'physical_association'}
278	373	{'rel_type': 'physical_association'}
538	221	{'rel_type': 'physical_association'}
352	392	{'rel_type': 'direct_interaction'}
352	46	{'rel_type': 'physical_association'}
78	40	{'rel_type': 'physical_association'}
394	537	{'rel_type': 'direct_interaction'}
570	481	{'rel_type': 'physical_association'}
503	218	{'rel_type': 'physical_association'}
109	560	{'rel_type': 'physical_association'}
493	554	{'rel_type': 'physical_association'}
493	370	{'rel_type': 'physical_association'}
607	324	{'rel_type': 'direct_interaction'}
607	513	{'rel_type': 'direct_interaction'}
607	89	{'rel_type': 'physical_association'}
269	472	{'rel_type': 'colocalization'}
